순위,종목코드,종목명,시가총액,기준일,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),,
76,880,한화,2.95E+12,2015-12-30,8.24,1.42,-16.52,26.08,-7.49,,
77,12630,현대산업,2.92E+12,2015-12-30,-5.37,-28.81,-41.39,0.26,15.98,,
78,5940,NH투자증권,2.84E+12,2015-12-30,-1.46,1.61,-17.21,-1.46,-5.94,,
79,71050,한국금융지주,2.76E+12,2015-12-30,-9.41,-18.9,-22.21,2.16,-6.36,,
80,5300,롯데칠성,2.75E+12,2015-12-30,-0.85,-8,-16.52,49.43,-1.76,,
81,4370,농심,2.67E+12,2015-12-30,5.78,20.08,51.29,74.06,6.6,,
82,79160,CJ CGV,2.67E+12,2015-12-30,8.62,20,-1.56,133.34,6.35,,
83,88980,맥쿼리인프라,2.66E+12,2015-12-30,1.14,1.14,-0.25,17.22,1.75,,
84,10140,삼성중공업,2.51E+12,2015-12-30,-6.07,-11.8,-36.37,-45.61,-3.68,,
85,37620,미래에셋증권,2.47E+12,2015-12-30,8.82,0.45,-35.6,-24.28,-12.73,,
86,5440,현대그린푸드,2.42E+12,2015-12-30,0.61,-3.13,17.54,30.87,-8.87,,
87,5610,삼립식품,2.39E+12,2015-12-30,-1.95,-12.5,2.79,84.33,15.91,,
88,30000,제일기획,2.38E+12,2015-12-30,1.22,13.74,19.65,20.35,9.18,,
89,210,대림산업,2.34E+12,2015-12-30,-7.06,0,-18.17,1.98,16.24,,
90,11070,LG이노텍,2.33E+12,2015-12-30,-1.1,11.93,-1.99,-12.44,-16.45,,
91,47040,대우건설,2.33E+12,2015-12-30,-9.82,-12.23,-9.39,-4.92,-1.07,,
92,79550,LIG넥스원,2.28E+12,2015-12-30,-11.91,,,,22.71,,
93,4170,신세계,2.26E+12,2015-12-30,-8.18,-2.75,-14.18,27.07,-7.61,,
94,192400,쿠쿠전자,2.25E+12,2015-12-30,-4.18,-15.62,-18.18,28.93,3.92,,
95,34020,두산중공업,2.19E+12,2015-12-30,-12.71,-2.61,-14.17,-12.9,-18.45,,
96,138930,BNK금융지주,2.15E+12,2015-12-30,-9.96,-36.05,-38.3,-39.58,6.77,,
97,6280,녹십자,2.14E+12,2015-12-30,-5.43,-2.14,-28.65,33.58,16.94,,
98,14820,동원시스템즈,2.12E+12,2015-12-30,6.78,-1.78,7.56,266.74,-9.52,,
99,105630,한세실업,2.12E+12,2015-12-30,-6.69,-3.99,38.93,33.5,13.02,,
100,670,영풍,2.02E+12,2015-12-30,-2.58,-18.8,-24.55,-11.39,-13.22,,
101,3490,대한항공,2.02E+12,2015-12-30,-2.12,-11.64,-31.61,-38.55,-10.65,,
102,161890,한국콜마,2.00E+12,2015-12-30,5.21,-3.95,-6.5,115.44,6.95,,
103,8560,메리츠종금증권,1.98E+12,2015-12-30,-11.12,-10.53,-38.76,10.97,-8.39,,
104,5250,녹십자홀딩스,1.97E+12,2015-12-30,-0.36,4.74,-15.85,100.72,14.42,,
105,28670,팬오션,1.94E+12,2015-12-30,2.79,-20.39,-18,-5.58,-17.34,,
106,1440,대한전선,1.92E+12,2015-12-30,-23.68,-23.68,-23.68,-23.68,35.61,,
107,12450,한화테크윈,1.89E+12,2015-12-30,-1.39,15.05,21.33,49.06,-9.14,,
108,150,두산,1.88E+12,2015-12-30,-14.9,-20.27,-18.81,-14.49,-13.45,,
109,111770,영원무역,1.87E+12,2015-12-30,-5.61,-30.41,-23.59,-20.57,21.14,,
110,47050,대우인터내셔널,1.86E+12,2015-12-30,-14.62,-21.2,-36.63,-48.01,-5.81,,
111,138040,메리츠금융지주,1.86E+12,2015-12-30,-3.7,-9.72,-17.98,44.44,-5,,
112,10060,OCI,1.79E+12,2015-12-30,-1.45,-8.98,-16.67,-4.58,-11.6,,
113,6120,SK케미칼,1.76E+12,2015-12-30,0.97,1.4,0.17,16.45,10.47,,
114,2550,KB손해보험,1.75E+12,2015-12-30,5.61,23.73,1.21,6.57,1.71,,
115,60,메리츠화재,1.71E+12,2015-12-30,7.67,1.57,-0.62,29.72,-7.43,,
116,3690,코리안리,1.70E+12,2015-12-30,8.84,-0.7,15.04,31.03,-6.37,,
117,139130,DGB금융지주,1.70E+12,2015-12-30,-3.37,-4.29,-14.1,-11.06,-11.34,,
118,192820,코스맥스,1.66E+12,2015-12-30,0.55,-13.61,-8.68,84.55,1.63,,
119,80,하이트진로,1.64E+12,2015-12-30,-3.11,2.63,3.31,0.65,27.14,,
120,240,한국타이어월드와이드,1.63E+12,2015-12-30,-4.37,-3.31,4.48,-28.43,1.43,,
121,11780,금호석유,1.59E+12,2015-12-30,-11.39,-2.07,-26.41,-35.36,-3.07,,
122,120110,코오롱인더,1.58E+12,2015-12-30,-0.16,0.32,-2.79,29.89,-5.73,,
123,204320,만도,1.55E+12,2015-12-30,4.75,20.8,32.93,-9.81,2.72,,
124,3450,현대증권,1.54E+12,2015-12-30,0.31,-14.49,-28.45,-6.21,-17.26,,
125,49770,동원F&B,1.52E+12,2015-12-30,7.82,-2.12,3.97,34.82,-2.8,,
126,114090,GKL,1.50E+12,2015-12-30,1.47,-27.22,-22.19,-24.96,-5.58,,
127,17800,현대엘리베이,1.48E+12,2015-12-30,1.86,17.58,-20.27,11.07,-19.02,,
128,6360,GS건설,1.40E+12,2015-12-30,-9.82,-19.55,-26.31,-15.05,28.1,,
129,214320,이노션,1.40E+12,2015-12-30,0,18.24,,,19.29,,
130,71840,롯데하이마트,1.39E+12,2015-12-30,1.72,-10.88,-22.06,-12.59,-5.08,,
131,57050,현대홈쇼핑,1.39E+12,2015-12-30,1.32,-11.15,-5.71,-16.3,-3.46,,
132,10120,LS산전,1.38E+12,2015-12-30,0.99,1.1,0.66,-23.08,-11.41,,
133,39490,키움증권,1.37E+12,2015-12-30,5.8,9.54,-16.1,34.49,-11.45,,
134,1740,SK네트웍스,1.36E+12,2015-12-30,-10,-20.32,-38.86,-38.59,-0.91,,
135,70,삼양홀딩스,1.36E+12,2015-12-30,0,17.34,-31.76,77.26,10.06,,
136,226320,잇츠스킨,1.34E+12,2015-12-30,,,,,16.34,,
137,39130,하나투어,1.34E+12,2015-12-30,0,-20.69,-9.8,47.63,-15.13,,
138,52690,한전기술,1.32E+12,2015-12-30,-2.67,17.69,-9.78,-32.55,-16.18,,
139,108670,LG하우시스,1.31E+12,2015-12-30,-14.33,-8.72,-1.68,-9.57,-19.45,,
140,1120,LG상사,1.31E+12,2015-12-30,-7.14,24.49,-13.11,17.77,-8.58,,
141,2270,롯데푸드,1.30E+12,2015-12-30,3.26,-9.53,4.75,63.62,-0.42,,
142,6260,LS,1.30E+12,2015-12-30,9.95,17.64,-7.13,-25.69,-7.43,,
143,82640,동양생명,1.25E+12,2015-12-30,-9.69,-17.96,-23.61,8.37,-12.45,,
144,64350,현대로템,1.25E+12,2015-12-30,-12.01,-14.83,-27.65,-26.57,-17.06,,
145,11790,SKC,1.24E+12,2015-12-30,-4.11,-11.29,-8.15,27.07,-8.73,,
146,64960,S&T모티브,1.24E+12,2015-12-30,9.02,29.22,29.02,104.29,-1.63,,
147,3410,쌍용양회,1.22E+12,2015-12-30,0.91,-16.12,3.13,35.55,3.66,,
148,3240,태광산업,1.21E+12,2015-12-30,-3.71,-8.94,-19.68,-5.71,-8.81,,
149,10780,아이에스동서,1.21E+12,2015-12-30,-1.11,-15.88,-38.79,-10.91,-17.08,,
150,2350,넥센타이어,1.19E+12,2015-12-30,-3.14,-13.94,-1.2,-3.14,-7.29,,
151,170900,동아에스티,1.18E+12,2015-12-30,1.38,27.83,-1.01,60.31,8.16,,
152,1680,대상,1.12E+12,2015-12-30,-2.25,5.84,-8.3,-2.4,15.95,,
153,6650,대한유화,1.12E+12,2015-12-30,0,3.61,-10.88,142.6,15.7,,
154,181710,NHN엔터테인먼트,1.11E+12,2015-12-30,-1.56,-11.78,-4.53,-32.76,-15.99,,
155,33920,무학,1.07E+12,2015-12-30,-11.87,-17.67,-38.61,3.16,-20.29,,
156,81660,휠라코리아,1.07E+12,2015-12-30,1.61,-5.13,-14.95,-15.34,2.86,,
157,24720,한국콜마홀딩스,1.07E+12,2015-12-30,-3.42,-14.14,-19.95,50.46,-8.92,,
158,3620,쌍용차,1.06E+12,2015-12-30,1.44,-11.32,-10.92,-16.31,-15.61,,
159,73240,금호타이어,1.06E+12,2015-12-30,2.28,-6.79,-7.43,-30.4,-7.13,,
160,10620,현대미포조선,1.04E+12,2015-12-30,-17.17,-21.66,-19.6,-25.25,39.16,,
161,89590,제주항공,1.04E+12,2015-12-30,-2.08,,,,-23.44,,
162,180640,한진칼,1.03E+12,2015-12-30,0.26,-22.47,-28.83,-36.48,-20,,
163,25540,한국단자,1.02E+12,2015-12-30,6.51,-3.73,6.28,45.48,1.83,,
164,68870,LG생명과학,1.00E+12,2015-12-30,-6.48,9.78,-13.8,66.94,14.52,,
165,16450,한세예스24홀딩스,1.00E+12,2015-12-30,1.41,5.24,18.96,103.24,4.18,,
166,20000,한섬,1.00E+12,2015-12-30,9.29,3.7,13.73,24.73,0,,
167,1430,세아베스틸,9.90E+11,2015-12-30,-4,-8.31,-36.62,-1.08,-8.33,,
168,37560,CJ헬로비전,9.80E+11,2015-12-30,-5.6,-8.13,-19.61,5.65,-5.14,,
169,23590,다우기술,9.78E+11,2015-12-30,-5.01,-25.34,-21.3,82.43,-6.42,,
170,42670,두산인프라코어,9.74E+11,2015-12-30,-31.55,-28.53,-52.09,-51.69,-10.57,,
171,42660,대우조선해양,9.70E+11,2015-12-30,-16.61,-20.41,-61.88,-72.82,-17.26,,
172,7570,일양약품,9.33E+11,2015-12-30,-9.76,-7.55,-36.45,107.62,25.1,,
173,2020,코오롱,9.29E+11,2015-12-30,-6.33,14.58,3.36,261.5,-4.16,,
174,9970,영원무역홀딩스,9.27E+11,2015-12-30,4.94,-20.47,-22.73,-23.51,1.91,,
175,11200,현대상선,9.23E+11,2015-12-30,-9.63,-32.85,-40.15,-56.68,-30.99,,
176,4000,삼성정밀화학,9.18E+11,2015-12-30,0.14,-11.55,2.74,8.87,6.18,,
177,122900,아이마켓코리아,9.09E+11,2015-12-30,-2.69,-13.95,-15.67,-10.92,-13.24,,
178,185750,종근당,9.04E+11,2015-12-30,14.68,24.8,6.19,47.17,49.33,,
179,20560,아시아나항공,9.03E+11,2015-12-30,4.05,-12.31,-26.97,-35.06,-1.41,,
180,8000,도레이케미칼,8.93E+11,2015-12-30,-2.53,-4.47,-3.02,52.17,-2.86,,
181,117930,한진해운,8.92E+11,2015-12-30,-11.99,-33.55,-36.67,-39.62,-17.47,,
182,6040,동원산업,8.90E+11,2015-12-30,-2.4,-25.18,-11.24,-14.95,-0.95,,
183,3000,부광약품,8.68E+11,2015-12-30,9.31,24.16,-17.29,56.61,25.56,,
184,175330,JB금융지주,8.55E+11,2015-12-30,-1.61,-9.09,-17.04,-9.69,-6.18,,
185,6840,AK홀딩스,8.37E+11,2015-12-30,2.93,-21.1,-18.97,-21.2,-25.71,,
186,53210,스카이라이프,8.27E+11,2015-12-30,-6.99,-14.99,-14.57,-5.72,-13.58,,
187,34310,NICE,8.24E+11,2015-12-30,-8.03,-18.99,9.02,42.62,-4.14,,
188,69620,대웅제약,8.24E+11,2015-12-30,-8.85,-12.22,-44.02,5.8,19.55,,
189,5740,크라운제과,7.99E+11,2015-12-30,9.49,-31.83,-15.31,186.02,8.49,,
190,3300,한일시멘트,7.96E+11,2015-12-30,-6.64,-20.68,-37.94,-27.49,-6.63,,
191,640,동아쏘시오홀딩스,7.91E+11,2015-12-30,3.99,16.5,-16.71,39.51,26.25,,
192,93050,LF,7.89E+11,2015-12-30,-6.9,-17.56,-10.89,-9.7,-3.89,,
193,103140,풍산,7.72E+11,2015-12-30,5.35,9.76,5.96,9.98,-12.16,,
194,19680,대교,7.54E+11,2015-12-30,6.59,-6.51,18.98,26.42,2.36,,
195,3470,유안타증권,7.33E+11,2015-12-30,-2.13,-14.14,-36.2,-0.68,-15.65,,
196,85620,미래에셋생명,7.33E+11,2015-12-30,-2.13,-15.55,,,-10.69,,
197,31430,신세계인터내셔날,7.32E+11,2015-12-30,-9.69,-18.65,-22.93,-10.09,-11.32,,
198,72710,농심홀딩스,7.14E+11,2015-12-30,0.65,5.48,18.46,48.08,6.17,,
199,17810,풀무원,7.08E+11,2015-12-30,6.9,-12.47,-16.96,67.57,4.3,,
200,370,한화손해보험,7.08E+11,2015-12-30,-2.5,5.97,26.83,69.76,-5.12,,
1,5930,삼성전자,1.67E+14,2016-01-29,-8.29,-13.21,-8.95,-15.44,2.43,,
2,15760,한국전력,3.38E+13,2016-01-29,5.94,1.94,8.45,23.47,11.6,,
3,5380,현대차,2.93E+13,2016-01-29,-10.74,-13.36,-8.9,-20.36,10.9,,
4,28260,삼성물산,2.83E+13,2016-01-29,4.93,-4.49,-12.09,8.36,3.69,,
5,12330,현대모비스,2.52E+13,2016-01-29,4.44,8.39,22.8,3.4,-3.68,,
6,90430,아모레퍼시픽,2.37E+13,2016-01-29,-2.05,6.29,-4.25,51.27,-9.37,,
7,32830,삼성생명,2.20E+13,2016-01-29,-0.45,0.92,9.45,-3.93,1.82,,
8,35420,NAVER,2.07E+13,2016-01-29,-2.18,6.08,4.32,-14.67,-8.92,,
9,660,SK하이닉스,1.99E+13,2016-01-29,-12.5,-13.2,-26.22,-42.41,9.89,,
10,51910,LG화학,1.96E+13,2016-01-29,-10.99,-6.19,20.37,48.49,1.52,,
11,55550,신한지주,1.83E+13,2016-01-29,-3.86,-9.39,-4.22,-15.35,-1.68,,
12,270,기아차,1.83E+13,2016-01-29,-14.97,-17.61,5.61,-3.22,2.1,,
13,18260,삼성에스디에스,1.71E+13,2016-01-29,-13.48,-19.45,-22.82,-17.35,-16.25,,
14,17670,SK텔레콤,1.69E+13,2016-01-29,-2.79,-13.81,-16.4,-26.41,11.72,,
15,34730,SK,1.66E+13,2016-01-29,-5.79,-12.27,-17.91,0.85,5.08,,
16,5490,POSCO,1.56E+13,2016-01-29,5.31,-4.8,-7.27,-34.73,11.2,,
17,51900,LG생활건강,1.55E+13,2016-01-29,-6.24,6.1,17.14,45.95,-12.41,,
18,33780,KT&G,1.42E+13,2016-01-29,-2.36,-9.21,-0.96,30.03,2.9,,
19,810,삼성화재,1.41E+13,2016-01-29,-3.56,-7.74,9.16,-6.14,1.68,,
20,3550,LG,1.27E+13,2016-01-29,2.93,10.16,27.07,17.36,-2.58,,
21,96770,SK이노베이션,1.21E+13,2016-01-29,-1.5,11.02,33.67,41.62,10.69,,
22,2790,아모레G,1.18E+13,2016-01-29,-1.33,-11.08,-24.62,20.24,-4.71,,
23,105560,KB금융,1.18E+13,2016-01-29,-8.4,-14.31,-14.43,-17.54,-2.78,,
24,66570,LG전자,9.48E+12,2016-01-29,10.5,9.25,32.19,-7.51,12.09,,
25,11170,롯데케미칼,9.43E+12,2016-01-29,14.34,-1.43,8.91,60.82,16.18,,
26,8930,한미사이언스,9.12E+12,2016-01-29,18.11,17.36,15.65,956.59,-5.75,,
27,35250,강원랜드,8.81E+12,2016-01-29,4.7,-3.06,1.48,24.85,0.12,,
28,10950,S-Oil,8.80E+12,2016-01-29,-0.89,12.36,30.55,34.36,1.02,,
29,1040,CJ,8.57E+12,2016-01-29,14.84,19.03,-2.65,72.43,-19.05,,
30,10130,고려아연,8.23E+12,2016-01-29,-6.44,-9.45,-11.74,0.93,2.41,,
31,34220,LG디스플레이,7.84E+12,2016-01-29,-9.88,0.69,-5.6,-40.65,11.87,,
32,86280,현대글로비스,7.65E+12,2016-01-29,5.43,1.49,10.57,-15.88,-5.64,,
33,21240,코웨이,7.52E+12,2016-01-29,15.38,11.56,-3.47,13.24,0,,
34,23530,롯데쇼핑,7.46E+12,2016-01-29,-1.25,1.94,-2.87,-1.86,5.49,,
35,128940,한미약품,7.32E+12,2016-01-29,-4.76,39.74,60.47,636.21,-6.85,,
36,30200,KT,7.12E+12,2016-01-29,-3.88,-9.17,-9.47,-9.02,6.06,,
37,9540,현대중공업,6.99E+12,2016-01-29,2.22,-5.64,-7.82,-19.65,11.96,,
38,47810,한국항공우주,6.90E+12,2016-01-29,-11.17,-19.82,-25.47,62.2,0,,
39,4020,현대제철,6.52E+12,2016-01-29,-6.6,-8.69,-16.92,-25.19,13.82,,
40,6400,삼성SDI,6.43E+12,2016-01-29,-17.98,-15.77,-1.79,-25.79,6.85,,
41,9240,한샘,6.40E+12,2016-01-29,14.29,13.33,-14.06,79.54,-6.25,,
42,24110,기업은행,6.40E+12,2016-01-29,-8.73,-16.36,-10.85,-11.2,1.3,,
43,86790,하나금융지주,6.33E+12,2016-01-29,-11.2,-22.18,-23.57,-34.66,-2.57,,
44,1800,오리온,6.16E+12,2016-01-29,-13.15,4.25,-5.33,-0.96,-10.97,,
45,88350,한화생명,6.02E+12,2016-01-29,-8.21,-17.79,-14.23,-10.47,-11.69,,
46,30,우리은행,5.95E+12,2016-01-29,-1.12,-9.74,-3.19,-0.34,-1.02,,
47,161390,한국타이어,5.77E+12,2016-01-29,0.65,6.51,16.79,-13.7,14.59,,
48,97950,CJ제일제당,5.41E+12,2016-01-29,7.44,14.15,-1.2,16.41,-12.03,,
49,27410,BGF리테일,5.33E+12,2016-01-29,31.1,29.13,8.86,171.81,-24.42,,
50,36570,엔씨소프트,5.14E+12,2016-01-29,11.4,24.4,0,12.74,2.35,,
51,7070,GS리테일,5.04E+12,2016-01-29,26.2,14.31,25.24,149.53,-22.14,,
52,120,CJ대한통운,5.02E+12,2016-01-29,14.58,12.24,29.79,19.57,-11.14,,
53,7310,오뚜기,4.86E+12,2016-01-29,17.25,28.66,68.94,157.09,-18.95,,
54,5830,동부화재,4.81E+12,2016-01-29,-3,2.41,31.53,30.52,-0.74,,
55,78930,GS,4.68E+12,2016-01-29,-0.59,1.51,12.37,21.3,5.16,,
56,2380,KCC,4.62E+12,2016-01-29,5.55,3.8,-12.06,-20.31,-2.51,,
57,139480,이마트,4.57E+12,2016-01-29,-14.81,-23,-28.54,-23.72,7.32,,
58,51600,한전KPS,4.48E+12,2016-01-29,13.71,-3.4,-15.68,11.92,-28.44,,
59,29780,삼성카드,4.41E+12,2016-01-29,22.54,1.06,2.28,-0.65,-6.18,,
60,32640,LG유플러스,4.23E+12,2016-01-29,-5.56,-9.11,-8.68,-19.33,10.02,,
61,9830,한화케미칼,4.22E+12,2016-01-29,-5.78,14,31.57,110.09,-8.06,,
62,9150,삼성전기,4.12E+12,2016-01-29,-12.38,-17.49,2.6,-14.29,-1.81,,
63,720,현대건설,4.09E+12,2016-01-29,26.11,4.11,6.22,-16.88,3.54,,
64,12750,에스원,3.88E+12,2016-01-29,1.49,3.98,21.28,27.5,-10,,
65,4800,효성,3.79E+12,2016-01-29,-10.74,-11.11,-17.24,47.95,15.74,,
66,100,유한양행,3.71E+12,2016-01-29,21.98,19.14,17.04,98.22,-22.37,,
67,36460,한국가스공사,3.45E+12,2016-01-29,0.95,-11.91,-10.97,-15.78,2.81,,
68,4990,롯데제과,3.44E+12,2016-01-29,10.01,22.25,22.12,29.58,-0.83,,
69,12630,현대산업,3.39E+12,2016-01-29,11.94,-4.26,-34.5,3.57,-12.45,,
70,69960,현대백화점,3.00E+12,2016-01-29,0.79,0.79,-9.22,6.22,5.86,,
71,1450,현대해상,2.89E+12,2016-01-29,-10.51,-4.15,12.13,25.39,-4.95,,
72,16360,삼성증권,2.87E+12,2016-01-29,-11.32,-21.42,-26.99,-20,3.86,,
73,11210,현대위아,2.86E+12,2016-01-29,-8.7,-18.29,-0.94,-32.04,4.29,,
74,4370,농심,2.85E+12,2016-01-29,7.33,26.45,47.1,99.36,-13.34,,
75,79160,CJ CGV,2.84E+12,2016-01-29,7.2,23.5,11.2,119.68,-13.06,,
76,79550,LIG넥스원,2.79E+12,2016-01-29,22.12,32.29,,,-9.06,,
77,5610,삼립식품,2.77E+12,2016-01-29,13.25,12.65,-7.1,70.48,-21.68,,
78,880,한화,2.73E+12,2016-01-29,-10.44,-1.49,-19.71,33.27,-7,,
79,210,대림산업,2.71E+12,2016-01-29,15.9,4,8.03,41.05,3.08,,
80,88980,맥쿼리인프라,2.71E+12,2016-01-29,1.24,1.75,3.56,11.47,3.66,,
81,5300,롯데칠성,2.70E+12,2016-01-29,1.63,-2.85,-4.72,32.76,-4.82,,
82,5940,NH투자증권,2.67E+12,2016-01-29,-6.86,-7.77,-10.8,-14.03,2.95,,
83,1440,대한전선,2.61E+12,2016-01-29,34.75,3.5,3.5,3.5,-11.14,,
84,30000,제일기획,2.60E+12,2016-01-29,9.98,11.88,15.01,15.6,-25,,
85,71050,한국금융지주,2.59E+12,2016-01-29,-9.2,-23.43,-22.02,-10.25,-10.45,,
86,6800,대우증권,2.56E+12,2016-01-29,-20.19,-31.02,-44.87,-22.48,2.05,,
87,8770,호텔신라,2.56E+12,2016-01-29,-18.11,-39.16,-51.42,-37.1,-2.61,,
88,6280,녹십자,2.50E+12,2016-01-29,17.91,15.99,-3.17,58.52,-14.72,,
89,10140,삼성중공업,2.41E+12,2016-01-29,-3.68,-21.13,-26.41,-44.42,0.48,,
90,105630,한세실업,2.40E+12,2016-01-29,12.81,9.11,19.09,67.32,-2.84,,
91,192400,쿠쿠전자,2.34E+12,2016-01-29,5.53,-6.65,-22.31,35.51,-1.68,,
92,47040,대우건설,2.30E+12,2016-01-29,-1.95,-16.94,-16.94,-16.94,-3.25,,
93,138930,BNK금융지주,2.30E+12,2016-01-29,7.41,-33.42,-28.32,-33.66,-4.23,,
94,111770,영원무역,2.26E+12,2016-01-29,18.74,4.83,-8.6,-8.77,-0.39,,
95,5250,녹십자홀딩스,2.26E+12,2016-01-29,15.11,18.52,20.3,115.25,-13.75,,
96,5440,현대그린푸드,2.21E+12,2016-01-29,-8.13,-6.42,-5.04,28.77,-12.61,,
97,37620,미래에셋증권,2.15E+12,2016-01-29,-13.33,-5.58,-34.15,-38.03,4.77,,
98,161890,한국콜마,2.14E+12,2016-01-29,7.07,10.81,-5.58,75.91,-20.69,,
99,4170,신세계,2.09E+12,2016-01-29,-8.6,-10.53,6.52,29.57,0,,
100,80,하이트진로,2.09E+12,2016-01-29,28.23,29.35,30.77,27.96,-1.01,,
101,6120,SK케미칼,1.95E+12,2016-01-29,10.02,18.64,12.62,34.09,-0.38,,
102,11070,LG이노텍,1.95E+12,2016-01-29,-16.28,-13.37,2.11,-20.87,5.95,,
103,14820,동원시스템즈,1.92E+12,2016-01-29,-4.2,-5.11,-31.5,237.42,-12.03,,
104,8560,메리츠종금증권,1.82E+12,2016-01-29,-10.07,-31.59,-36.24,6.4,-9.15,,
105,3490,대한항공,1.80E+12,2016-01-29,-11.45,-21.17,-34.17,-44.21,3.84,,
106,6360,GS건설,1.80E+12,2016-01-29,26.5,5.42,-3.62,0.8,-0.79,,
107,34020,두산중공업,1.78E+12,2016-01-29,-19.43,-20.94,-17.03,-29.26,-1.79,,
108,2550,KB손해보험,1.78E+12,2016-01-29,1.71,11.65,10,26.11,8.59,,
109,138040,메리츠금융지주,1.76E+12,2016-01-29,-0.4,-16.84,-22.08,32.37,0.4,,
110,47050,대우인터내셔널,1.75E+12,2016-01-29,-8.06,-22.22,-23.57,-44.7,23.7,,
111,670,영풍,1.75E+12,2016-01-29,-12.1,-25.97,-30.46,-32.63,10.71,,
112,12450,한화테크윈,1.72E+12,2016-01-29,-8.76,-10.9,-9.53,40.74,21.36,,
113,192820,코스맥스,1.68E+12,2016-01-29,5.06,-4.83,-10.53,73.15,-34.22,,
114,214320,이노션,1.67E+12,2016-01-29,19.46,31.7,46.23,,0.84,,
115,240,한국타이어월드와이드,1.65E+12,2016-01-29,-0.28,-5.59,1.14,-30.93,13.24,,
116,150,두산,1.63E+12,2016-01-29,-15.73,-29.07,-24.9,-27.39,-1.57,,
117,28670,팬오션,1.62E+12,2016-01-29,-17.23,-26.24,-27.55,-20.43,10.82,,
118,204320,만도,1.60E+12,2016-01-29,2.1,14.48,50.44,2.41,-11.76,,
119,3690,코리안리,1.59E+12,2016-01-29,-4.33,-5.03,-7.99,30.54,-1.88,,
120,60,메리츠화재,1.58E+12,2016-01-29,-6.56,-8,-4.47,22.54,5.35,,
121,10060,OCI,1.58E+12,2016-01-29,-15.65,-20.5,-30.94,-15.54,37.71,,
122,226320,잇츠스킨,1.55E+12,2016-01-29,20.68,,,,-14.33,,
123,11780,금호석유,1.54E+12,2016-01-29,-4.54,-17.21,-19.33,-42.35,21.78,,
124,139130,DGB금융지주,1.51E+12,2016-01-29,-10.9,-15.94,-17.5,-17.5,-6.85,,
125,70,삼양홀딩스,1.50E+12,2016-01-29,12.54,9.03,-7.41,89.4,1.14,,
126,120110,코오롱인더,1.49E+12,2016-01-29,-7.64,-7.21,3.32,25.56,13.51,,
127,49770,동원F&B,1.47E+12,2016-01-29,-4.5,1.19,-18.03,16.29,-23.04,,
128,10620,현대미포조선,1.45E+12,2016-01-29,33.03,-1.76,30.4,-6.45,-12.14,,
129,114090,GKL,1.41E+12,2016-01-29,-5.97,-28.82,-23.32,-43.72,14.44,,
130,185750,종근당,1.35E+12,2016-01-29,61.24,124.93,75.43,153.1,-10.8,,
131,1740,SK네트웍스,1.35E+12,2016-01-29,-5.56,-23.81,-24.02,-36.45,9.56,,
132,57050,현대홈쇼핑,1.34E+12,2016-01-29,-2.62,-8.98,-7.85,-8.98,13.9,,
133,71840,롯데하이마트,1.32E+12,2016-01-29,-3.95,-4.11,-13.45,6.46,-4.82,,
134,1680,대상,1.30E+12,2016-01-29,15.24,23.13,12.84,1.34,-16.8,,
135,170900,동아에스티,1.30E+12,2016-01-29,7.43,30.86,12.77,82.76,-0.63,,
136,2270,롯데푸드,1.29E+12,2016-01-29,5.59,3.28,0.53,54.66,-4.76,,
137,6650,대한유화,1.29E+12,2016-01-29,14.7,12.11,9.04,141.8,20.6,,
138,3450,현대증권,1.27E+12,2016-01-29,-17.89,-24.9,-37.12,-27.33,20.11,,
139,3410,쌍용양회,1.27E+12,2016-01-29,3.66,-11.23,-13.93,14.84,13.84,,
140,10120,LS산전,1.22E+12,2016-01-29,-13.11,-17.84,-21.33,-31.86,-4.05,,
141,64960,S&T모티브,1.22E+12,2016-01-29,-2.88,25.22,32.29,92.91,-8.89,,
142,39490,키움증권,1.21E+12,2016-01-29,-11.74,-5.67,-16.18,-9.85,8.74,,
143,6260,LS,1.20E+12,2016-01-29,-10.43,-3.98,-3.74,-21.94,12.18,,
144,17800,현대엘리베이,1.20E+12,2016-01-29,-19.02,-8.02,-38.37,-17.58,-5.03,,
145,1120,LG상사,1.20E+12,2016-01-29,-9.78,-12.09,4.22,-8.17,7.44,,
146,145990,삼양사,1.17E+12,2016-01-29,8.1,8.61,29.12,64.02,-11.89,,
147,7570,일양약품,1.17E+12,2016-01-29,26.13,9.46,4.07,118.93,-17.13,,
148,68870,LG생명과학,1.15E+12,2016-01-29,16.64,8.61,2.51,53.71,-12.25,,
149,42660,대우조선해양,1.15E+12,2016-01-29,-18.39,-38.49,-44.44,-78.54,1.43,,
150,11790,SKC,1.14E+12,2016-01-29,-8.59,-18.28,-18.17,4.22,0.81,,
151,39130,하나투어,1.13E+12,2016-01-29,-13.24,-23.15,-43.58,13.89,-1.43,,
152,52690,한전기술,1.11E+12,2016-01-29,-17.61,-14.07,-0.51,-32.71,-6.55,,
153,3240,태광산업,1.11E+12,2016-01-29,-7.88,-12.73,-17.65,-10.45,2.11,,
154,2350,넥센타이어,1.10E+12,2016-01-29,-6.15,-15.5,-17.63,-26.37,20.09,,
155,81660,휠라코리아,1.10E+12,2016-01-29,3.19,-0.92,-5.73,-12.13,-3.91,,
156,82640,동양생명,1.10E+12,2016-01-29,-11.3,-27.4,-28.42,-4.67,1.47,,
